Transaction_ID,Customer_ID,Country,Transaction_Amount,Transaction_Timestamp,Merchant_Category,Location_Type,Device_Type,Customer_Avg_Amount,Customer_Amount_Std,Normal_Peak_Hour,Is_New_Device,Fraud_Label
744,IN_CUST_0055,India,72197.91,21-01-2024 03:05,Fuel,International,Mobile,21101.8,3382.53,13,Yes,1
2947,GE_CUST_0055,Germany,74377.9,26-01-2024 04:46,Fuel,International,Mobile,23706.09,7090.01,12,Yes,1
1672,FR_CUST_0035,France,17185.22,23-01-2024 12:39,Restaurants,Domestic,Laptop,30424.18,9508.86,14,No,0
2447,GE_CUST_0022,Germany,38389.23,19-01-2024 03:03,Groceries,International,POS,11416.87,1795.51,14,Yes,1
2023,GE_CUST_0021,Germany,34362.25,01-01-2024 01:01,Healthcare,International,POS,9423.64,1577.04,17,Yes,1
114,IN_CUST_0079,India,22429.55,19-01-2024 16:19,Fashion,Domestic,Mobile,20453.32,4902.35,17,No,0
1438,FR_CUST_0054,France,100000,06-01-2024 03:10,Fuel,International,POS,33647.61,7486.13,14,Yes,1
2972,GE_CUST_0010,Germany,17205.11,21-01-2024 12:27,Travel,Domestic,Laptop,21115.66,5963.54,10,No,0
1242,FR_CUST_0010,France,12000.48,03-01-2024 17:10,Travel,Domestic,Laptop,8455.48,1598.04,20,No,0
1143,FR_CUST_0078,France,49291.07,23-01-2024 08:52,Groceries,Domestic,Laptop,34396.8,11612.12,11,No,0
2410,GE_CUST_0021,Germany,10807.82,03-01-2024 15:35,Travel,Domestic,Mobile,9423.64,1577.04,17,No,0
1217,FR_CUST_0070,France,99691.19,02-01-2024 01:32,Travel,International,Tablet,25060.18,8174.5,19,Yes,1
1826,FR_CUST_0039,France,41680.61,19-01-2024 10:25,Healthcare,Domestic,Laptop,38524.06,12649.07,13,No,0
1199,FR_CUST_0044,France,2853.51,25-01-2024 09:29,Fuel,Domestic,Tablet,2203.15,743.97,13,No,0
86,IN_CUST_0006,India,43186.63,01-01-2024 19:21,Healthcare,Domestic,Laptop,37665,5655.62,20,No,0
1519,FR_CUST_0027,France,49070.31,22-01-2024 21:56,Travel,Domestic,POS,39365.61,12098.69,18,No,0
3834,SP_CUST_0005,Spain,12828.4,16-01-2024 11:27,Healthcare,Domestic,Tablet,7887.79,2522.57,9,No,0
1382,FR_CUST_0003,France,51639.73,12-01-2024 02:43,Travel,International,POS,16410.61,5190.24,9,Yes,1
1376,FR_CUST_0014,France,40275.81,01-01-2024 21:18,Healthcare,Domestic,Tablet,30814.16,6513.52,19,No,0
669,IN_CUST_0031,India,100000,09-01-2024 04:42,Electronics,International,Tablet,25685.33,5552.64,15,Yes,1
2656,GE_CUST_0010,Germany,22119.98,24-01-2024 15:42,Restaurants,Domestic,Laptop,21115.66,5963.54,10,No,0
1015,FR_CUST_0045,France,100000,22-01-2024 02:43,Fuel,International,Tablet,34848.46,9318.04,17,Yes,1
129,IN_CUST_0071,India,11666.8,15-01-2024 23:57,Electronics,Domestic,Tablet,11190.39,1886.93,20,No,0
1365,FR_CUST_0026,France,28673.01,22-01-2024 17:23,Electronics,Domestic,Mobile,32967.71,10075.1,15,No,0
3145,SP_CUST_0057,Spain,22667.36,21-01-2024 13:45,Groceries,Domestic,POS,16198.35,3508.28,13,No,0
2371,GE_CUST_0064,Germany,3776.05,22-01-2024 12:29,Electronics,Domestic,POS,3335.97,884.08,14,No,0
892,IN_CUST_0011,India,72908.73,22-01-2024 04:22,Healthcare,International,Tablet,16533.56,5731.29,17,Yes,1
3499,SP_CUST_0078,Spain,19639.07,17-01-2024 12:55,Fuel,Domestic,Tablet,20130.93,4821.86,14,No,0
1360,FR_CUST_0042,France,3431.83,22-01-2024 07:59,Restaurants,Domestic,Mobile,2651.69,883.86,9,No,0
308,IN_CUST_0078,India,2582.47,05-01-2024 11:04,Electronics,Domestic,POS,2192.34,399.36,10,No,0
2969,GE_CUST_0045,Germany,5092.72,04-01-2024 13:04,Restaurants,Domestic,Tablet,4403.63,776.54,16,No,0
3716,SP_CUST_0024,Spain,10049.83,28-01-2024 02:20,Healthcare,International,Laptop,2696.86,473.37,16,Yes,1
384,IN_CUST_0044,India,5668.73,29-01-2024 19:49,Restaurants,Domestic,Laptop,17827.38,5823.42,18,No,0
151,IN_CUST_0004,India,10263.84,08-01-2024 13:12,Healthcare,Domestic,Mobile,14680.93,2621.62,11,No,0
2175,GE_CUST_0069,Germany,9514.42,10-01-2024 13:50,Electronics,Domestic,POS,8759.43,2870.52,16,No,0
1318,FR_CUST_0011,France,52599.24,15-01-2024 01:51,Fuel,International,Mobile,16848.7,3062.01,15,Yes,1
1452,FR_CUST_0038,France,1985.97,07-01-2024 07:00,Groceries,Domestic,Mobile,2217.31,539.17,9,No,0
3865,SP_CUST_0070,Spain,100000,21-01-2024 01:06,Healthcare,International,Laptop,38456.43,7369.1,13,Yes,1
3665,SP_CUST_0013,Spain,87703.53,26-01-2024 01:04,Groceries,International,Mobile,23833.83,7494.67,14,Yes,1
427,IN_CUST_0048,India,6851.22,30-01-2024 11:51,Restaurants,Domestic,POS,8256.92,2120.53,13,No,0
495,IN_CUST_0006,India,44485.26,02-01-2024 21:08,Fuel,Domestic,POS,37665,5655.62,20,No,0
1208,FR_CUST_0026,France,22258.79,08-01-2024 12:47,Electronics,Domestic,POS,32967.71,10075.1,15,No,0
3634,SP_CUST_0048,Spain,35976,02-01-2024 08:09,Groceries,Domestic,Laptop,34032.11,8304.49,10,No,0
2472,GE_CUST_0014,Germany,67501.78,15-01-2024 04:42,Healthcare,International,Tablet,19250.44,4048.99,11,Yes,1
1209,FR_CUST_0027,France,41519.55,08-01-2024 15:12,Healthcare,Domestic,Laptop,39365.61,12098.69,18,No,0
1821,FR_CUST_0074,France,2719.92,04-01-2024 14:51,Fashion,Domestic,Mobile,3140.99,1034.87,15,No,0
3034,SP_CUST_0029,Spain,84612.54,22-01-2024 04:12,Travel,International,Tablet,22212.61,3739.94,20,Yes,1
3218,SP_CUST_0034,Spain,100000,24-01-2024 02:40,Groceries,International,Tablet,33311.25,9507.71,20,Yes,1
3672,SP_CUST_0020,Spain,14129.5,06-01-2024 02:26,Groceries,International,Tablet,3580.65,553.65,11,Yes,1
2715,GE_CUST_0047,Germany,30707.65,04-01-2024 09:57,Electronics,Domestic,Mobile,22048.03,6197.42,9,No,0
1967,FR_CUST_0012,France,100000,10-01-2024 02:49,Fashion,International,Laptop,25005.65,5917.15,18,Yes,1
1240,FR_CUST_0060,France,13387.47,21-01-2024 02:09,Healthcare,International,Laptop,3609.01,959.8,9,Yes,1
2776,GE_CUST_0031,Germany,46401.34,01-01-2024 01:57,Fashion,International,Laptop,14843.95,4918.89,15,Yes,1
2180,GE_CUST_0066,Germany,36541.54,12-01-2024 16:31,Restaurants,Domestic,Tablet,34595.04,8469.57,20,No,0
276,IN_CUST_0072,India,18182.56,12-01-2024 20:05,Healthcare,Domestic,Tablet,23215.15,7580.38,15,No,0
490,IN_CUST_0010,India,100000,13-01-2024 01:32,Fashion,International,POS,39002.71,7666.15,11,Yes,1
3154,SP_CUST_0040,Spain,7414.29,09-01-2024 15:35,Travel,Domestic,Mobile,8315.62,1828.56,18,No,0
1230,FR_CUST_0064,France,13847.15,05-01-2024 18:57,Healthcare,Domestic,POS,28056.62,9315.99,20,No,0
691,IN_CUST_0027,India,44088.77,09-01-2024 01:48,Fuel,International,Mobile,9551.2,1443.23,19,Yes,1
3304,SP_CUST_0073,Spain,7655.03,09-01-2024 16:38,Groceries,Domestic,Laptop,10546.08,2759.14,16,No,0
2652,GE_CUST_0044,Germany,96659.78,25-01-2024 04:19,Electronics,International,Laptop,26561.87,8623.64,19,Yes,1
2820,GE_CUST_0002,Germany,2687.05,15-01-2024 19:02,Electronics,Domestic,POS,2060.85,425.86,18,No,0
2529,GE_CUST_0042,Germany,15216.18,03-01-2024 19:45,Restaurants,Domestic,POS,13618.73,2241.22,20,No,0
1781,FR_CUST_0059,France,23984.98,20-01-2024 16:47,Travel,Domestic,Tablet,24773.48,4604.68,20,No,0
3663,SP_CUST_0017,Spain,6215.74,25-01-2024 23:59,Fashion,Domestic,POS,5202.28,1625.05,20,No,0
2756,GE_CUST_0034,Germany,38973.87,29-01-2024 12:50,Groceries,Domestic,Mobile,36000.41,7327.3,12,No,0
1059,FR_CUST_0072,France,33448.53,13-01-2024 03:15,Restaurants,International,POS,9472.84,2818.03,16,Yes,1
119,IN_CUST_0012,India,14864.4,27-01-2024 04:48,Electronics,International,POS,3765.12,1022.26,13,Yes,1
1025,FR_CUST_0072,France,46082.01,18-01-2024 03:00,Healthcare,International,Mobile,9472.84,2818.03,16,Yes,1
3017,SP_CUST_0022,Spain,47493.44,10-01-2024 08:58,Travel,Domestic,Mobile,38612.4,12821.42,12,No,0
282,IN_CUST_0009,India,18513.11,21-01-2024 20:52,Fashion,Domestic,POS,25250.41,4492.02,20,No,0
2343,GE_CUST_0066,Germany,100000,14-01-2024 01:42,Electronics,International,Mobile,34595.04,8469.57,20,Yes,1
1317,FR_CUST_0002,France,26673.97,30-01-2024 16:58,Electronics,Domestic,Tablet,26955.72,7864.42,19,No,0
3092,SP_CUST_0042,Spain,10561.93,15-01-2024 07:45,Fashion,Domestic,Mobile,10893.07,2915.17,9,No,0
969,IN_CUST_0002,India,33000.37,29-01-2024 21:20,Healthcare,Domestic,Laptop,31628.26,8519.7,18,No,0
1666,FR_CUST_0031,France,100000,21-01-2024 03:05,Groceries,International,Tablet,33324.42,9197.81,10,Yes,1
3986,SP_CUST_0012,Spain,19662.08,23-01-2024 07:58,Electronics,Domestic,Mobile,16145.32,4748.87,10,No,0
1906,FR_CUST_0022,France,51299.48,17-01-2024 10:31,Travel,Domestic,Tablet,37684.6,10448.99,9,No,0
2565,GE_CUST_0034,Germany,100000,26-01-2024 01:58,Fuel,International,Mobile,36000.41,7327.3,12,Yes,1
3938,SP_CUST_0016,Spain,34570.64,24-01-2024 01:46,Travel,International,Laptop,8854.72,2306.66,20,Yes,1
2310,GE_CUST_0032,Germany,12685.9,16-01-2024 07:02,Healthcare,Domestic,POS,11723.16,2712.92,10,No,0
620,IN_CUST_0023,India,17523.32,04-01-2024 17:58,Groceries,Domestic,Laptop,34092.29,10209.41,13,No,0
2119,GE_CUST_0064,Germany,1762.84,12-01-2024 13:33,Healthcare,Domestic,Mobile,3335.97,884.08,14,No,0
1743,FR_CUST_0054,France,100000,21-01-2024 01:58,Travel,International,Mobile,33647.61,7486.13,14,Yes,1
3272,SP_CUST_0058,Spain,56082.11,06-01-2024 07:59,Healthcare,Domestic,Laptop,36748.9,11033.1,11,No,0
156,IN_CUST_0040,India,9093.9,19-01-2024 16:43,Fashion,Domestic,Tablet,9716.33,3289.66,15,No,0
1848,FR_CUST_0008,France,100000,28-01-2024 03:57,Groceries,International,POS,27743.99,8370.37,11,Yes,1
3899,SP_CUST_0036,Spain,15020.08,14-01-2024 01:35,Fuel,International,Tablet,4998.27,841.06,16,Yes,1
1656,FR_CUST_0079,France,29203.32,29-01-2024 13:10,Restaurants,Domestic,Laptop,22971.33,7072.46,15,No,0
2461,GE_CUST_0028,Germany,21541.88,30-01-2024 14:19,Fuel,Domestic,Mobile,28329.38,7398.9,15,No,0
305,IN_CUST_0059,India,16199.57,21-01-2024 15:01,Groceries,Domestic,Tablet,16046.87,3184.21,14,No,0
2583,GE_CUST_0048,Germany,100000,02-01-2024 03:44,Groceries,International,Mobile,30589.14,4696.32,13,Yes,1
3389,SP_CUST_0072,Spain,28510.7,25-01-2024 09:07,Restaurants,Domestic,Laptop,21730.62,7576.28,9,No,0
3014,SP_CUST_0056,Spain,73541.8,17-01-2024 02:17,Restaurants,International,POS,18547.69,3710.45,15,Yes,1
1957,FR_CUST_0080,France,35401.6,26-01-2024 01:16,Travel,International,Laptop,10010.14,1960.72,12,Yes,1
3996,SP_CUST_0009,Spain,41051.74,25-01-2024 18:06,Travel,Domestic,Laptop,31201.02,5961.09,17,No,0
2965,GE_CUST_0065,Germany,16171.14,28-01-2024 07:28,Restaurants,Domestic,POS,14819.64,2488.81,9,No,0
1308,FR_CUST_0042,France,9059.85,24-01-2024 01:04,Fuel,International,Tablet,2651.69,883.86,9,Yes,1
2423,GE_CUST_0010,Germany,25190.02,21-01-2024 08:46,Travel,Domestic,Laptop,21115.66,5963.54,10,No,0
576,IN_CUST_0027,India,9007.23,03-01-2024 21:06,Restaurants,Domestic,Mobile,9551.2,1443.23,19,No,0
2597,GE_CUST_0024,Germany,57457.02,27-01-2024 02:47,Restaurants,International,Mobile,16108.29,4032.55,11,Yes,1
3956,SP_CUST_0080,Spain,100000,20-01-2024 03:36,Healthcare,International,POS,29655.03,5168.66,10,Yes,1
3489,SP_CUST_0063,Spain,65490.6,25-01-2024 03:18,Electronics,International,Mobile,17839.72,4674.75,13,Yes,1
1707,FR_CUST_0059,France,75976.48,30-01-2024 01:20,Electronics,International,Mobile,24773.48,4604.68,20,Yes,1
3501,SP_CUST_0074,Spain,16399.21,04-01-2024 07:07,Healthcare,Domestic,Laptop,19833.02,3437.47,11,No,0
1300,FR_CUST_0063,France,28945.51,23-01-2024 13:28,Restaurants,Domestic,POS,28586.3,9079.9,14,No,0
133,IN_CUST_0035,India,23577.37,11-01-2024 12:20,Restaurants,Domestic,Mobile,30909.83,8106.27,15,No,0
2954,GE_CUST_0047,Germany,21397.57,09-01-2024 09:42,Travel,Domestic,Mobile,22048.03,6197.42,9,No,0
3193,SP_CUST_0039,Spain,100000,10-01-2024 03:05,Electronics,International,Laptop,22150,4888.91,18,Yes,1
862,IN_CUST_0073,India,58439.91,02-01-2024 01:11,Restaurants,International,POS,14883.13,3271.94,11,Yes,1
844,IN_CUST_0046,India,19241.88,30-01-2024 09:53,Healthcare,Domestic,Laptop,12341.03,3449.79,17,No,0
1802,FR_CUST_0056,France,28293.42,29-01-2024 20:58,Groceries,Domestic,Tablet,26002.45,4183.23,19,No,0
1629,FR_CUST_0054,France,100000,23-01-2024 03:51,Healthcare,International,Tablet,33647.61,7486.13,14,Yes,1
1994,FR_CUST_0044,France,2939.64,26-01-2024 12:22,Healthcare,Domestic,Mobile,2203.15,743.97,13,No,0
2589,GE_CUST_0044,Germany,100000,15-01-2024 03:50,Fuel,International,Mobile,26561.87,8623.64,19,Yes,1
270,IN_CUST_0017,India,14763.17,03-01-2024 01:58,Travel,International,POS,3306.76,1097.4,12,Yes,1
630,IN_CUST_0035,India,32126.87,02-01-2024 12:59,Groceries,Domestic,POS,30909.83,8106.27,15,No,0
1731,FR_CUST_0075,France,17940.21,10-01-2024 14:31,Restaurants,Domestic,Tablet,25521.68,8630.27,13,No,0
1034,FR_CUST_0025,France,100000,04-01-2024 01:59,Healthcare,International,Tablet,33303.16,5416.03,13,Yes,1
2315,GE_CUST_0051,Germany,33578.19,23-01-2024 21:37,Groceries,Domestic,Laptop,32360.05,10051.27,20,No,0
287,IN_CUST_0054,India,100000,21-01-2024 03:06,Healthcare,International,Tablet,39914.14,8116.79,10,Yes,1
1327,FR_CUST_0022,France,100000,26-01-2024 04:11,Restaurants,International,Tablet,37684.6,10448.99,9,Yes,1
2930,GE_CUST_0071,Germany,100000,10-01-2024 04:55,Fuel,International,Laptop,32019.03,8896.78,15,Yes,1
301,IN_CUST_0007,India,41835.55,05-01-2024 02:47,Fashion,International,Mobile,8969.37,1891.18,14,Yes,1
3166,SP_CUST_0034,Spain,100000,03-01-2024 01:31,Travel,International,POS,33311.25,9507.71,20,Yes,1
2888,GE_CUST_0026,Germany,16764.04,09-01-2024 23:31,Fashion,Domestic,POS,20432.77,5275.03,20,No,0
3589,SP_CUST_0072,Spain,35834.32,16-01-2024 08:39,Fashion,Domestic,POS,21730.62,7576.28,9,No,0
1448,FR_CUST_0055,France,48731.65,20-01-2024 01:54,Travel,International,POS,16178.66,5473.86,13,Yes,1
1473,FR_CUST_0068,France,15237.96,10-01-2024 14:11,Groceries,Domestic,POS,15487.14,2484.1,16,No,0
2818,GE_CUST_0080,Germany,21725.14,18-01-2024 08:42,Electronics,Domestic,POS,32127.92,10639.2,12,No,0
2770,GE_CUST_0040,Germany,7515.67,23-01-2024 09:29,Fuel,Domestic,Laptop,13254.72,3505.3,9,No,0
1187,FR_CUST_0079,France,100000,06-01-2024 01:43,Groceries,International,POS,22971.33,7072.46,15,Yes,1
66,IN_CUST_0008,India,1088.6,02-01-2024 15:37,Fashion,Domestic,Laptop,2268.52,350.74,19,No,0
2941,GE_CUST_0057,Germany,22299.94,02-01-2024 09:14,Electronics,Domestic,Tablet,32342.4,6579.51,11,No,0
1881,FR_CUST_0058,France,73556.13,16-01-2024 04:55,Fuel,International,Laptop,23078.13,6913.26,15,Yes,1
891,IN_CUST_0073,India,16071.23,02-01-2024 13:09,Healthcare,Domestic,Mobile,14883.13,3271.94,11,No,0
3076,SP_CUST_0034,Spain,31591.94,21-01-2024 20:36,Fashion,Domestic,Tablet,33311.25,9507.71,20,No,0
3467,SP_CUST_0048,Spain,36634,06-01-2024 09:06,Fuel,Domestic,Laptop,34032.11,8304.49,10,No,0
1767,FR_CUST_0024,France,100000,22-01-2024 01:22,Groceries,International,Mobile,28396.36,5501.6,12,Yes,1
2511,GE_CUST_0017,Germany,23981.07,07-01-2024 13:26,Restaurants,Domestic,POS,18961.47,4932.6,15,No,0
2105,GE_CUST_0002,Germany,6536.17,08-01-2024 02:47,Groceries,International,POS,2060.85,425.86,18,Yes,1
2009,GE_CUST_0067,Germany,39856.28,26-01-2024 04:43,Travel,International,Mobile,10496.9,3534.21,16,Yes,1
231,IN_CUST_0009,India,100000,09-01-2024 03:49,Healthcare,International,Tablet,25250.41,4492.02,20,Yes,1
504,IN_CUST_0007,India,28429.17,19-01-2024 04:30,Electronics,International,Tablet,8969.37,1891.18,14,Yes,1
2096,GE_CUST_0027,Germany,100000,15-01-2024 03:38,Travel,International,Mobile,38962.17,8071.73,14,Yes,1
2749,GE_CUST_0011,Germany,100000,18-01-2024 02:49,Travel,International,Tablet,30103.4,5037.02,10,Yes,1
381,IN_CUST_0040,India,3142.93,06-01-2024 15:13,Travel,Domestic,Tablet,9716.33,3289.66,15,No,0
3036,SP_CUST_0037,Spain,11173.27,05-01-2024 20:12,Fuel,Domestic,Mobile,14573.71,2972.44,20,No,0
1526,FR_CUST_0031,France,29501,14-01-2024 10:44,Restaurants,Domestic,Tablet,33324.42,9197.81,10,No,0
3044,SP_CUST_0070,Spain,44271.2,16-01-2024 15:18,Groceries,Domestic,Laptop,38456.43,7369.1,13,No,0
2116,GE_CUST_0072,Germany,20784.48,29-01-2024 15:29,Groceries,Domestic,Tablet,20130.17,7023.68,13,No,0
1005,FR_CUST_0050,France,94553.47,23-01-2024 01:54,Fashion,International,Tablet,25504.03,7054.78,13,Yes,1
1958,FR_CUST_0028,France,29203.91,06-01-2024 20:05,Fuel,Domestic,POS,28560.06,6388.01,20,No,0
837,IN_CUST_0073,India,14880.81,17-01-2024 10:20,Fashion,Domestic,POS,14883.13,3271.94,11,No,0
2378,GE_CUST_0063,Germany,5086.56,24-01-2024 13:25,Travel,Domestic,Laptop,4870.03,1536.57,13,No,0
375,IN_CUST_0043,India,18610.66,03-01-2024 16:37,Fuel,Domestic,Laptop,35115.5,10911.6,20,No,0
2751,GE_CUST_0064,Germany,14412.18,28-01-2024 02:41,Groceries,International,POS,3335.97,884.08,14,Yes,1
2799,GE_CUST_0063,Germany,5963.44,28-01-2024 07:15,Fashion,Domestic,Mobile,4870.03,1536.57,13,No,0
2937,GE_CUST_0015,Germany,100000,01-01-2024 03:31,Healthcare,International,Mobile,34467.18,10333.25,20,Yes,1
940,IN_CUST_0072,India,78944.6,21-01-2024 04:38,Restaurants,International,POS,23215.15,7580.38,15,Yes,1
1322,FR_CUST_0067,France,3054.37,04-01-2024 19:06,Fuel,Domestic,Laptop,4985.2,1486.15,20,No,0
3556,SP_CUST_0032,Spain,2526.21,20-01-2024 18:49,Healthcare,Domestic,Laptop,2118.62,446.4,18,No,0
3400,SP_CUST_0074,Spain,19255.66,30-01-2024 11:22,Fuel,Domestic,Laptop,19833.02,3437.47,11,No,0
2506,GE_CUST_0012,Germany,21036.52,29-01-2024 10:06,Electronics,Domestic,Mobile,18630.56,4060.32,9,No,0
530,IN_CUST_0074,India,37580.22,08-01-2024 10:34,Fuel,Domestic,Mobile,34540.32,7975.42,9,No,0
3047,SP_CUST_0015,Spain,99367.89,06-01-2024 04:29,Travel,International,Mobile,29137.02,6526.37,12,Yes,1
637,IN_CUST_0013,India,19569.35,14-01-2024 17:14,Healthcare,Domestic,Mobile,19118.97,2918.57,17,No,0
1270,FR_CUST_0053,France,28882.34,07-01-2024 20:54,Groceries,Domestic,Laptop,24540.01,3942.83,19,No,0
186,IN_CUST_0017,India,16010.29,21-01-2024 03:55,Healthcare,International,Tablet,3306.76,1097.4,12,Yes,1
2507,GE_CUST_0006,Germany,53329.04,19-01-2024 03:58,Fuel,International,Laptop,16685.58,3905.26,15,Yes,1
2625,GE_CUST_0046,Germany,26578.12,03-01-2024 07:04,Electronics,Domestic,Tablet,21880,7108.7,10,No,0
2267,GE_CUST_0053,Germany,35604.3,10-01-2024 15:49,Restaurants,Domestic,Tablet,30153.56,8514.52,16,No,0
1798,FR_CUST_0010,France,35894.31,22-01-2024 01:48,Restaurants,International,Tablet,8455.48,1598.04,20,Yes,1
1442,FR_CUST_0049,France,7919.84,27-01-2024 15:04,Healthcare,Domestic,Tablet,37270.92,12516.61,15,No,0
1536,FR_CUST_0071,France,9231.48,27-01-2024 15:28,Fashion,Domestic,POS,10026.81,3234.64,16,No,0
1274,FR_CUST_0069,France,14123.78,01-01-2024 02:11,Groceries,International,POS,4528.05,888.22,9,Yes,1
608,IN_CUST_0063,India,32429.96,24-01-2024 08:41,Fuel,Domestic,Tablet,24453.93,6981.91,11,No,0
1713,FR_CUST_0080,France,9110.88,27-01-2024 10:14,Fashion,Domestic,POS,10010.14,1960.72,12,No,0
3971,SP_CUST_0063,Spain,62809.84,14-01-2024 03:50,Restaurants,International,POS,17839.72,4674.75,13,Yes,1
2549,GE_CUST_0014,Germany,67296.94,18-01-2024 01:47,Healthcare,International,POS,19250.44,4048.99,11,Yes,1
3251,SP_CUST_0076,Spain,29046.35,14-01-2024 12:40,Restaurants,Domestic,POS,32776.7,7933.32,13,No,0
3631,SP_CUST_0019,Spain,78754.81,18-01-2024 03:20,Groceries,International,Mobile,23784.51,4615.36,17,Yes,1
3348,SP_CUST_0025,Spain,30796.34,25-01-2024 08:06,Healthcare,Domestic,Laptop,25043.57,6017.95,10,No,0
1978,FR_CUST_0015,France,43698.23,16-01-2024 01:39,Fuel,International,POS,12295.82,2341.75,19,Yes,1
159,IN_CUST_0073,India,60219.09,26-01-2024 02:02,Travel,International,Tablet,14883.13,3271.94,11,Yes,1
1749,FR_CUST_0013,France,53101.62,18-01-2024 11:37,Travel,Domestic,Laptop,35786.86,9510.76,14,No,0
2321,GE_CUST_0040,Germany,16605.1,01-01-2024 09:10,Healthcare,Domestic,Tablet,13254.72,3505.3,9,No,0
903,IN_CUST_0071,India,7968.73,11-01-2024 18:54,Travel,Domestic,Tablet,11190.39,1886.93,20,No,0
353,IN_CUST_0066,India,17628.4,21-01-2024 16:07,Restaurants,Domestic,Laptop,17107.74,4337.67,16,No,0
1231,FR_CUST_0063,France,32461.85,10-01-2024 11:16,Restaurants,Domestic,Mobile,28586.3,9079.9,14,No,0
3480,SP_CUST_0016,Spain,6631.65,24-01-2024 19:47,Restaurants,Domestic,Laptop,8854.72,2306.66,20,No,0
445,IN_CUST_0026,India,2227.75,04-01-2024 09:08,Healthcare,Domestic,Mobile,2594.18,608.8,9,No,0
3916,SP_CUST_0029,Spain,100000,27-01-2024 04:16,Fashion,International,Mobile,22212.61,3739.94,20,Yes,1
755,IN_CUST_0079,India,93860.92,22-01-2024 02:28,Healthcare,International,Laptop,20453.32,4902.35,17,Yes,1
1738,FR_CUST_0073,France,29350.84,14-01-2024 09:55,Travel,Domestic,Tablet,35614.17,6234.05,11,No,0
3960,SP_CUST_0070,Spain,100000,20-01-2024 04:01,Electronics,International,Mobile,38456.43,7369.1,13,Yes,1
312,IN_CUST_0071,India,13228.4,24-01-2024 21:55,Electronics,Domestic,Tablet,11190.39,1886.93,20,No,0
549,IN_CUST_0016,India,22992.9,21-01-2024 16:58,Travel,Domestic,POS,18725.79,3265.92,16,No,0
2647,GE_CUST_0055,Germany,16758.83,09-01-2024 11:16,Fuel,Domestic,Laptop,23706.09,7090.01,12,No,0
2885,GE_CUST_0057,Germany,32696.59,25-01-2024 16:23,Restaurants,Domestic,Mobile,32342.4,6579.51,11,No,0
307,IN_CUST_0057,India,24788.06,03-01-2024 12:57,Groceries,Domestic,POS,22175.51,5312.29,14,No,0
695,IN_CUST_0077,India,21884.2,13-01-2024 17:39,Fashion,Domestic,Mobile,16146.75,5458.03,17,No,0
1928,FR_CUST_0043,France,100000,02-01-2024 02:41,Restaurants,International,Tablet,30967.5,4886.29,19,Yes,1
3071,SP_CUST_0003,Spain,23176.58,01-01-2024 12:47,Healthcare,Domestic,Laptop,22047.42,6552.06,14,No,0
750,IN_CUST_0014,India,28171.37,11-01-2024 16:23,Travel,Domestic,Laptop,38694.02,12060.13,17,No,0
1267,FR_CUST_0050,France,100000,27-01-2024 01:24,Electronics,International,POS,25504.03,7054.78,13,Yes,1
2154,GE_CUST_0079,Germany,21048.99,10-01-2024 08:26,Travel,Domestic,Laptop,24869.4,4051.23,10,No,0
2518,GE_CUST_0022,Germany,35773.22,15-01-2024 03:48,Restaurants,International,Tablet,11416.87,1795.51,14,Yes,1
971,IN_CUST_0029,India,100000,23-01-2024 03:56,Travel,International,POS,31308.27,5159.88,15,Yes,1
14,IN_CUST_0030,India,16563.34,25-01-2024 17:18,Groceries,Domestic,Laptop,26740.93,8904.51,17,No,0
874,IN_CUST_0010,India,40755.01,11-01-2024 09:10,Fashion,Domestic,Laptop,39002.71,7666.15,11,No,0
809,IN_CUST_0041,India,46913.89,15-01-2024 03:17,Electronics,International,Mobile,13010.56,2371.1,10,Yes,1
515,IN_CUST_0027,India,10284.12,23-01-2024 22:45,Fashion,Domestic,POS,9551.2,1443.23,19,No,0
